ID_Pedido,Data_Venda,Categoria,Preco_Unitario,Quantidade,Idade_Cliente
4257,2023-04-03 00:00:00,Casa,175.23204982777503,,58.0
4258,2023-10-08 00:00:00,csa,42.59638336984837,9.0,48.0
4259,2023-10-13 00:00:00,Casa,196.72485843496037,6.0,31.0
4260,2023-02-25 00:00:00,Casa,158.36429478106626,9.0,24.0
4261,2023-01-31 00:00:00,Beleza,169.89856521630156,7.0,22.0
4262,2023-09-22 00:00:00,Eletrônicos,112.10677073046466,7.0,54.0
4263,2023-03-13 00:00:00,ELETRONICOS,124.53425517202389,5.0,49.0
4264,2023-03-22 00:00:00,Beleza,155.3290741077229,3.0,22.0
4265,2023-10-06 00:00:00,Eletrônicos,195.5207714133486,8.0,73.0
4266,2023-05-09 00:00:00,Eletrônicos,215.2081106950164,2.0,70.0
4267,2023-11-12 00:00:00,Eletrônico ,"R$ 78,95",7.0,
4268,2023-08-07 00:00:00,Roupas,152.3695689672106,5.0,59.0
4269,2023-03-30 00:00:00,Roupas,192.67370011890924,1.0,29.0
4270,2023-12-19 00:00:00,roupa,,5.0,42.0
4271,2023-04-18 00:00:00,Eletrônicos,214.8364414821785,5.0,53.0
4272,2023-03-11 00:00:00,Beleza,31.800227927873664,2.0,41.0
4273,2023-06-02 00:00:00,Beleza,"R$ 185,66",1.0,58.0
4274,2023-12-13 00:00:00,Alimentos,38.16462767461266,9.0,73.0
4275,2023-02-21 00:00:00,Alimentos,175.65182369454493,3.0,34.0
4276,2023-03-12 00:00:00,Alimentos,184.6956340172813,6.0,52.0
4277,2023-10-06 00:00:00,Eletrônicos,176.5697047180339,6.0,52.0
4278,2023-10-20 00:00:00,Casa,99999.99,3.0,47.0
4279,2023-10-04 00:00:00,Eletrônicos,152.08599857134556,8.0,29.0
4280,2023-03-06 00:00:00,Casa,245.8324750274579,3.0,33.0
4281,2023-02-17 00:00:00,Beleza,184.05664872551068,6.0,53.0
4282,2023-10-31 00:00:00,Roupas,144.01153512497385,,32.0
4283,2023-03-25 00:00:00,Roupas,76.88389812793416,6.0,22.0
4284,2023-05-30 00:00:00,Roupas,173.3121483315163,4.0,27.0
4285,2023-05-22 00:00:00,Beleza,140.8946696929422,7.0,41.0
4286,2023-02-08 00:00:00,Alimentos,132.7197726636063,4.0,50.0
4287,2023-11-20 00:00:00,Casa,196.61645609868572,4.0,48.0
4288,2023-01-28 00:00:00,Alimentos,"R$ 264,30",7.0,41.0
4289,2023-07-26 00:00:00,Eletrônicos,188.9045585372632,4.0,59.0
4290,2023-09-22 00:00:00,Alimentos,38.23462882005089,8.0,40.0
4291,2023-07-20 00:00:00,Alimentos,,7.0,25.0
4292,2023-04-28 00:00:00,Beleza,180.51258906623536,1.0,42.0
4293,2023-07-27 00:00:00,Alimentos,168.16051737670531,9.0,65.0
4294,2023-01-13 00:00:00,Casa,240.8366623511374,8.0,26.0
4295,2023-05-16 00:00:00,Eletrônicos,21.476073412874598,3.0,32.0
4296,2023-05-05 00:00:00,Alimentos,83.36951338258162,1.0,72.0
4297,2023-01-29 00:00:00,Beleza,111.43203671056465,6.0,39.0
4298,2023-12-20 00:00:00,Beleza,198.23539169809297,8.0,41.0
4299,2023-04-05 00:00:00,Alimentos,143.74012092590922,7.0,73.0
4300,2023-11-01 00:00:00,Casa,130.26907915935902,4.0,31.0
4301,2023-09-25 00:00:00,Eletrônicos,188.5773318103486,1.0,65.0
4302,2023-06-09 00:00:00,Roupas,128.30191418403524,1.0,42.0
4303,2023-01-25 00:00:00,Beleza,148.7513335759191,2.0,63.0
4304,2023-02-04 00:00:00,Beleza,261.21496525071905,1.0,66.0
4305,2023-04-05 00:00:00,Eletrônicos,171.84726580468248,8.0,51.0
4306,2023-05-25 00:00:00,ELETRONICOS,171.01880348190983,1.0,53.0
4307,2023-04-25 00:00:00,Eletrônicos,104.63355446028375,2.0,70.0
4308,2023-11-09 00:00:00,Beleza,157.20128273661598,1.0,51.0
4309,2023-07-15 00:00:00,Eletrônicos,209.11782495112024,1.0,71.0
4310,2023-10-05 00:00:00,Alimentos,39.403084313594476,6.0,69.0
4311,2023-04-14 00:00:00,Roupas,205.61401236214283,9.0,22.0
4312,2023-03-15 00:00:00,Alimentos,120.4514113764757,1.0,67.0
4313,2023-04-28 00:00:00,Beleza,92.42402480237396,3.0,55.0
4314,2023-01-27 00:00:00,Eletrônicos,81.50057939358865,,52.0
4315,2023-01-04 00:00:00,Alimentos,92.87075311376336,5.0,72.0
4316,2023-12-16 00:00:00,Roupas,65.69546438444837,5.0,48.0
4317,2023-04-26 00:00:00,Eletrônicos,161.29882133657554,1.0,26.0
4318,2023-02-03 00:00:00,Eletrônicos,130.45950282990054,3.0,30.0
4319,2023-05-01 00:00:00,Beleza,"R$ 148,07",1.0,26.0
4320,2023-04-05 00:00:00,Roupas,172.2326128880149,2.0,66.0
4321,2023-02-01 00:00:00,Roupas,177.42139515028106,9.0,73.0
4322,2023-02-28 00:00:00,Eletrônicos,158.50276352005258,9.0,18.0
4323,2023-02-10 00:00:00,Beleza,132.50448902845773,5.0,60.0
4324,2023-04-04 00:00:00,Beleza,"R$ 172,19",2.0,50.0
4325,2023-08-03 00:00:00,Roupas,286.54104581891795,3.0,54.0
4326,2023-07-05 00:00:00,Casa,200.84311843378407,7.0,63.0
4327,2023-02-26 00:00:00,Beleza,184.4172400491113,5.0,
4328,2023-06-03 00:00:00,Casa,194.07643497431627,4.0,37.0
4329,2023-03-17 00:00:00,Alimentos,155.14664094506648,1.0,47.0
4330,2023-12-06 00:00:00,csa,256.19378873140613,1.0,66.0
4331,2023-11-01 00:00:00,ROUPAS,127.67441975918058,5.0,39.0
4332,2023-12-10 00:00:00,Casa,252.93920209974317,6.0,33.0
4333,2023-12-03 00:00:00,Alimentos,192.8861858742094,6.0,48.0
4334,2023-11-18 00:00:00,roupa,109.96866357815668,6.0,54.0
4335,2023-01-12 00:00:00,Beleza,132.5927456329599,2.0,24.0
4336,2023-09-23 00:00:00,Alimentos,224.2930408705201,5.0,31.0
4337,2023-09-29 00:00:00,Beleza,184.6056612378382,7.0,57.0
4338,2023-10-05 00:00:00,Beleza,248.37573185030035,8.0,18.0
4339,2023-07-24 00:00:00,eletronico,167.1997232714428,9.0,28.0
4340,2023-05-26 00:00:00,eletronico,232.58830776980574,8.0,66.0
4341,2023-06-04 00:00:00,Roupas,167.0874177131741,3.0,39.0
4342,2023-10-10 00:00:00,Alimentos,90.15072674714216,8.0,23.0
4343,2023-06-11 00:00:00,CASA,46.245978456892644,6.0,
4344,2023-09-15 00:00:00,Eletrônico ,50.892900090337065,3.0,43.0
4345,2023-04-09 00:00:00,Casa,228.95636032986897,7.0,23.0
4346,2023-12-07 00:00:00,Beleza,,3.0,35.0
4347,2023-04-30 00:00:00,Casa,140.87872180509777,6.0,18.0
4348,2023-12-07 00:00:00,Alimentos,196.14463804437693,8.0,31.0
4349,2023-04-02 00:00:00,Casa,193.1303929929849,4.0,18.0
4350,2023-05-09 00:00:00,Alimentos,201.11631689392408,7.0,21.0
4351,2023-06-20 00:00:00,Roupas,149.09509570208354,1.0,63.0
4352,2023-03-19 00:00:00,Eletrônicos,186.11194162960993,6.0,49.0
4353,2023-10-01 00:00:00,Beleza,182.84360511472087,6.0,39.0
4354,2023-03-21 00:00:00,Roupas,84.71108819773538,3.0,47.0
4355,2023-10-10 00:00:00,Casa,184.80039966049497,6.0,27.0
4356,2023-08-07 00:00:00,Casa,110.11288237359798,4.0,63.0
4357,2023-11-19 00:00:00,Alimentos,134.30818949854913,1.0,25.0
4358,2023-12-26 00:00:00,Beleza,154.30372131141834,3.0,23.0
4359,2023-09-03 00:00:00,Casa,171.42582046792052,8.0,40.0
4360,2023-12-30 00:00:00,Beleza,54.655012226604185,9.0,54.0
4361,2023-09-21 00:00:00,Alimentos,101.83847643800044,1.0,
4362,2023-03-18 00:00:00,Beleza,193.22087372284417,8.0,36.0
4363,2023-07-26 00:00:00,Alimentos,84.99545426634975,2.0,72.0
4364,2023-06-04 00:00:00,Alimentos,83.87607993151187,4.0,20.0
4365,2023-01-27 00:00:00,Beleza,46.31480440305849,8.0,45.0
4366,2023-09-27 00:00:00,Roupas,153.97070753677048,5.0,51.0
4367,2023-10-04 00:00:00,Alimentos,182.08781839301594,6.0,47.0
4368,2023-02-24 00:00:00,Roupas,193.95800451244185,5.0,61.0
4369,2023-07-27 00:00:00,Alimentos,164.63862764556703,4.0,62.0
4370,2023-06-09 00:00:00,Roupas,119.35478241681409,2.0,27.0
4371,2023-10-20 00:00:00,Roupas,146.67563901623586,8.0,24.0
4372,2023-10-21 00:00:00,Alimentos,138.13046852730486,,64.0
4373,2023-06-05 00:00:00,Eletrônicos,132.50996021513848,2.0,54.0
4374,2023-01-21 00:00:00,Beleza,,6.0,35.0
4375,2023-05-11 00:00:00,Beleza,166.5151424402918,2.0,28.0
4376,2023-11-12 00:00:00,Alimentos,59.64927700040053,7.0,26.0
4377,2023-08-31 00:00:00,Casa,186.61668205196943,6.0,28.0
4378,2023-09-11 00:00:00,Eletrônicos,210.31711654928694,9.0,46.0
4379,2023-06-07 00:00:00,Beleza,67.97822369435441,5.0,36.0
4380,2023-10-21 00:00:00,Eletrônicos,70.02257128024644,7.0,72.0
4381,2023-04-13 00:00:00,Beleza,110.72389451250518,5.0,63.0
4382,2023-08-20 00:00:00,Roupas,108.33448603643468,1.0,59.0
4383,2023-03-08 00:00:00,Beleza,142.26368527432064,2.0,26.0
4384,2023-07-20 00:00:00,Eletrônicos,73.68302593676556,5.0,24.0
4385,2023-10-31 00:00:00,Alimentos,201.98277412573273,7.0,24.0
4386,2023-04-03 00:00:00,Beleza,244.14982111411177,2.0,41.0
4387,2023-10-30 00:00:00,Roupas,110.81396479794068,8.0,32.0
4388,2023-03-27 00:00:00,Roupas,139.94192978036196,8.0,55.0
4389,2023-12-29 00:00:00,Alimentos,205.34113205906715,1.0,
4390,2023-07-08 00:00:00,Alimentos,130.2495970947395,5.0,27.0
4391,2023-01-10 00:00:00,Alimentos,148.0705016119846,5.0,31.0
4392,2023-11-29 00:00:00,Roupas,125.31920496905761,2.0,52.0
4393,2023-05-11 00:00:00,Roupas,"R$ 142,70",6.0,69.0
4394,2023-02-24 00:00:00,Alimentos,141.35749236876143,5.0,24.0
4395,2023-07-23 00:00:00,Alimentos,172.10460420835457,8.0,53.0
4396,2023-12-27 00:00:00,Alimentos,"R$ -50,00",8.0,58.0
4397,2023-11-08 00:00:00,Alimentos,173.71961338737265,1.0,23.0
4398,2023-11-09 00:00:00,Roupas,73.85271468340795,6.0,54.0
4399,2023-07-20 00:00:00,Beleza,,4.0,33.0
4400,2023-11-26 00:00:00,Beleza,84.46493161291573,9.0,45.0
4401,2023-10-08 00:00:00,Alimentos,236.18532071839556,6.0,54.0
4402,2023-02-25 00:00:00,Casa,122.21370323824652,6.0,56.0
4403,2023-02-22 00:00:00,Beleza,196.56667522292196,4.0,23.0
4404,2023-04-16 00:00:00,Casa,112.34049895352514,5.0,50.0
4405,2023-05-24 00:00:00,Beleza,"R$ 154,59",9.0,50.0
4406,2023-09-20 00:00:00,Casa,206.29100224744312,6.0,24.0
4407,2023-06-30 00:00:00,Casa,"R$ 146,58",7.0,43.0
4408,2023-03-13 00:00:00,Eletrônicos,164.89472537287713,2.0,62.0
4409,2023-04-22 00:00:00,Eletrônicos,113.22312888828719,6.0,65.0
4410,2023-02-07 00:00:00,Casa,155.60971918468184,8.0,60.0
4411,2023-01-18 00:00:00,Casa,101.53033170585502,6.0,70.0
4412,2023-12-03 00:00:00,Alimentos,183.08608207259536,7.0,35.0
4413,2023-04-26 00:00:00,Roupas,157.11769072068668,2.0,52.0
4414,2023-09-13 00:00:00,Beleza,162.62210902247077,1.0,27.0
4415,2023-10-25 00:00:00,Eletrônicos,199.00196208683283,8.0,20.0
4416,2023-04-29 00:00:00,Beleza,164.7754034396159,5.0,42.0
4417,2023-08-19 00:00:00,Casa,50.26173268221015,2.0,68.0
4418,2023-07-04 00:00:00,Alimentos,"R$ 216,97",5.0,25.0
4419,2023-11-22 00:00:00,Eletrônicos,143.69097503255176,4.0,34.0
4420,2023-01-05 00:00:00,Alimentos,,5.0,66.0
4421,2023-05-24 00:00:00,Beleza,193.0423721792762,3.0,65.0
4422,2023-05-23 00:00:00,Roupas,179.50474032329532,4.0,74.0
4423,2023-02-15 00:00:00,Roupas,170.0101073343816,6.0,27.0
4424,2023-12-18 00:00:00,Alimentos,90.11915691956952,5.0,19.0
4425,2023-12-17 00:00:00,Beleza,110.92724562952444,5.0,28.0
4426,2023-01-17 00:00:00,Roupas,168.91353380729834,2.0,68.0
4427,2023-01-30 00:00:00,eletronico,228.05581396237596,1.0,32.0
4428,2023-11-10 00:00:00,Roupas,"R$ 182,74",6.0,37.0
4429,2023-04-26 00:00:00,Eletrônicos,137.64637989835663,3.0,49.0
4430,2023-04-11 00:00:00,Roupas,143.83255571033902,5.0,64.0
4431,2023-11-11 00:00:00,Roupas,,2.0,
4432,2023-12-03 00:00:00,Alimentos,162.14671606955176,4.0,65.0
4433,2023-10-06 00:00:00,Eletrônicos,"R$ 202,37",3.0,62.0
4434,2023-01-24 00:00:00,Alimentos,152.43479302611706,2.0,56.0
4435,2023-03-11 00:00:00,csa,,3.0,20.0
4436,2023-12-17 00:00:00,Beleza,103.65384524584591,8.0,55.0
4437,2023-04-12 00:00:00,Eletrônico ,84.20531819331345,1.0,54.0
4438,2023-02-03 00:00:00,Beleza,,3.0,28.0
4439,2023-09-09 00:00:00,Beleza,"R$ 139,96",3.0,141.0
4440,2023-05-02 00:00:00,Casa,124.457304892722,2.0,29.0
4441,2023-05-03 00:00:00,Casa,178.2269648014141,,48.0
4442,2023-01-25 00:00:00,Beleza,139.26065092483987,8.0,31.0
4443,2023-05-31 00:00:00,Alimentos,81.11786935312166,7.0,45.0
4444,2023-11-10 00:00:00,Alimentos,253.69077101175603,4.0,35.0
4445,2023-06-26 00:00:00,Casa,178.99891263096023,2.0,39.0
4446,2023-01-26 00:00:00,Eletrônicos,49.034026958942945,9.0,27.0
4447,2023-03-15 00:00:00,Roupas,,3.0,19.0
4448,2023-01-30 00:00:00,Beleza,187.74793143659318,5.0,40.0
4449,2023-06-28 00:00:00,Beleza,93.19143836575384,4.0,53.0
4450,2023-07-11 00:00:00,Eletrônicos,91.13444678828571,1.0,21.0
4451,2023-01-17 00:00:00,Alimentos,137.24386528601474,8.0,37.0
4452,2023-03-29 00:00:00,Casa,,6.0,69.0
4453,2023-06-07 00:00:00,Casa,146.60599745393935,6.0,
4454,2023-08-20 00:00:00,Eletrônicos,118.59876899306454,1.0,51.0
4455,2023-12-11 00:00:00,Casa,164.71997437209578,5.0,48.0
4456,2023-11-22 00:00:00,csa,151.0461284727792,2.0,19.0
4457,2023-05-01 00:00:00,Beleza,124.73915032258209,7.0,61.0
4458,2023-05-26 00:00:00,Roupas,255.35679546226442,6.0,48.0
4459,2023-01-13 00:00:00,Eletrônicos,160.19521672551568,1.0,62.0
4460,2023-10-06 00:00:00,ELETRONICOS,141.27800231245297,4.0,20.0
4461,2023-08-18 00:00:00,Eletrônicos,108.78581733008133,3.0,23.0
4462,2023-12-29 00:00:00,Alimentos,145.06974275441095,9.0,29.0
4463,2023-12-17 00:00:00,Beleza,70.42747423728161,7.0,24.0
4464,2023-02-05 00:00:00,Casa,121.55440077610098,6.0,71.0
4465,2023-03-29 00:00:00,Roupas,147.09886800378024,5.0,70.0
4466,2023-12-08 00:00:00,Eletrônicos,72.52222161548451,6.0,40.0
4467,2023-11-06 00:00:00,Roupas,227.04426861328116,8.0,59.0
4468,2023-09-29 00:00:00,Beleza,60.09635093726945,2.0,41.0
4469,2023-09-09 00:00:00,Beleza,190.4049038646307,9.0,
4470,2023-08-16 00:00:00,Alimentos,132.76861611144977,8.0,58.0
4471,2023-12-06 00:00:00,Eletrônicos,177.7179929243719,9.0,21.0
4472,2023-03-19 00:00:00,Beleza,132.31950557165692,7.0,74.0
4473,2023-01-18 00:00:00,Beleza,,5.0,36.0
4474,2023-03-20 00:00:00,Eletrônicos,31.35643876070573,5.0,74.0
4475,2023-05-24 00:00:00,Eletrônicos,197.19982117991154,4.0,65.0
4476,2023-02-21 00:00:00,Casa,181.00209083899628,4.0,48.0
4477,2023-04-03 00:00:00,Casa,210.9589937470228,9.0,74.0
4478,2023-05-01 00:00:00,Alimentos,96.96143147648002,7.0,51.0
4479,2023-03-16 00:00:00,Eletrônicos,,4.0,73.0
4480,2023-08-18 00:00:00,Eletrônicos,88.03996956678927,6.0,18.0
4481,2023-02-23 00:00:00,Roupas,66.68229686131478,8.0,26.0
4482,2023-03-15 00:00:00,Casa,56.826795221784394,7.0,74.0
4483,2023-05-29 00:00:00,Alimentos,190.3664829778922,7.0,33.0
4484,2023-10-14 00:00:00,Casa,105.81976764842852,9.0,70.0
4485,2023-07-05 00:00:00,Beleza,91.17373536097293,2.0,72.0
4486,2023-04-17 00:00:00,Beleza,117.13966705582166,4.0,73.0
4487,2023-07-21 00:00:00,Roupas,178.2759954368591,3.0,33.0
4488,2023-05-03 00:00:00,Casa,137.195073772064,5.0,55.0
4489,2023-01-01 00:00:00,Alimentos,"R$ 214,06",4.0,65.0
4490,2023-08-08 00:00:00,Beleza,95.53152498749589,5.0,51.0
4491,2023-01-06 00:00:00,Roupas,206.5007716616772,7.0,67.0
4492,2023-03-23 00:00:00,Roupas,0.8281632387771083,4.0,
4493,2023-12-19 00:00:00,Roupas,163.9433566746736,3.0,22.0
4494,2023-09-10 00:00:00,Roupas,197.63123339144335,2.0,55.0
4495,2023-11-25 00:00:00,Beleza,188.6033817927738,4.0,29.0
4496,2023-09-28 00:00:00,Alimentos,192.47426076393873,2.0,47.0
4497,2023-10-03 00:00:00,Alimentos,115.56947049385661,6.0,18.0
4498,2023-01-25 00:00:00,Alimentos,158.22311082479192,4.0,33.0
4499,2023-02-20 00:00:00,Roupas,120.48567641144794,8.0,28.0
4500,2023-08-26 00:00:00,CASA,111.96201091594398,6.0,43.0
4501,2023-11-06 00:00:00,Eletrônicos,107.76502689781256,3.0,27.0
4502,2023-11-04 00:00:00,Beleza,116.18563801274463,5.0,25.0
4503,2023-09-05 00:00:00,Eletrônicos,209.41285983924905,5.0,27.0
4504,2023-07-08 00:00:00,Casa,193.77169086262407,8.0,58.0
4505,2023-09-30 00:00:00,roupa,90.20497117094273,4.0,43.0
4506,2023-08-15 00:00:00,Eletrônicos,219.64809996962452,1.0,66.0
4507,2023-04-04 00:00:00,Roupas,194.30699779213194,5.0,26.0
4508,2023-04-28 00:00:00,csa,206.50522009195467,8.0,28.0
4509,2023-06-25 00:00:00,Casa,204.6736992649893,9.0,26.0
4510,2023-10-27 00:00:00,Beleza,95.08585473155875,4.0,71.0
4511,2023-03-08 00:00:00,Casa,93.53299554696753,1.0,49.0
4512,2023-12-02 00:00:00,ROUPAS,116.12702759774925,6.0,42.0
4513,2023-06-20 00:00:00,Casa,94.91750659953036,3.0,63.0
4514,2023-04-02 00:00:00,Eletrônicos,76.94987167531484,2.0,39.0
4515,2023-04-26 00:00:00,Casa,"R$ 124,44",2.0,65.0
4516,2023-11-05 00:00:00,Roupas,176.64388996317973,8.0,52.0
4517,2023-07-18 00:00:00,Casa,195.1487296146365,9.0,70.0
4518,2023-04-03 00:00:00,Beleza,"R$ 143,98",4.0,57.0
4519,2023-04-25 00:00:00,Casa,164.85789643064857,6.0,62.0
4520,2023-12-05 00:00:00,Eletrônicos,185.5842409199505,3.0,62.0
4521,2023-02-01 00:00:00,Casa,91.21933045035954,3.0,70.0
4522,2023-11-24 00:00:00,Roupas,182.88463590071356,2.0,39.0
4523,2023-02-26 00:00:00,Casa,193.08854885006775,2.0,25.0
4524,2023-07-24 00:00:00,Eletrônicos,271.64569851209404,2.0,69.0
4525,2023-04-16 00:00:00,Roupas,174.5140502225279,3.0,45.0
4526,2023-09-14 00:00:00,Roupas,168.7053324410076,9.0,31.0
4527,2023-11-03 00:00:00,Eletrônicos,,3.0,
4528,2023-08-21 00:00:00,Casa,143.14882014958596,9.0,
4529,2023-09-28 00:00:00,Beleza,,2.0,66.0
4530,2023-01-07 00:00:00,Casa,156.05537964795099,9.0,23.0
4531,2023-04-01 00:00:00,Eletrônicos,173.79471375573107,8.0,31.0
4532,2023-12-26 00:00:00,Roupas,118.57739872040447,3.0,46.0
4533,2023-07-30 00:00:00,Eletrônicos,134.18738463058472,3.0,40.0
4534,2023-12-24 00:00:00,Beleza,198.06633287878452,5.0,24.0
4535,2023-10-28 00:00:00,Beleza,63.022117941194566,5.0,62.0
4536,2023-10-16 00:00:00,Beleza,137.35881760959657,9.0,37.0
4537,2023-05-07 00:00:00,Beleza,115.375022068949,6.0,60.0
4538,2023-02-27 00:00:00,Casa,170.2652848932694,2.0,53.0
4539,2023-04-20 00:00:00,Casa,99.83126305957774,1.0,66.0
4540,2023-08-24 00:00:00,Eletrônicos,132.14442353337085,4.0,26.0
4541,2023-09-05 00:00:00,Beleza,120.78796093003102,4.0,52.0
4542,2023-12-21 00:00:00,Alimentos,157.86707360621088,2.0,59.0
4543,2023-06-17 00:00:00,Casa,115.07497092602144,1.0,60.0
4544,2023-09-20 00:00:00,Eletrônicos,155.89391363551158,4.0,53.0
4545,2023-01-24 00:00:00,Casa,103.43000487650988,3.0,43.0
4546,2023-12-29 00:00:00,Alimentos,193.99064941866652,4.0,24.0
4547,2023-07-07 00:00:00,Alimentos,133.42399435440706,1.0,68.0
4548,2023-05-10 00:00:00,Casa,135.1574377889279,4.0,25.0
4549,2023-02-25 00:00:00,Casa,97.06469201040275,3.0,22.0
4550,2023-04-04 00:00:00,Alimentos,210.06040234755972,7.0,56.0
4551,2023-02-01 00:00:00,Eletrônicos,169.32471197745028,8.0,71.0
4552,2023-04-16 00:00:00,Eletrônicos,,3.0,
4553,2023-02-21 00:00:00,Eletrônicos,130.09398006208187,2.0,41.0
4554,2023-03-09 00:00:00,Casa,65.90542415691034,3.0,72.0
4555,2023-10-07 00:00:00,Beleza,259.9972571157314,7.0,63.0
4556,2023-10-27 00:00:00,Casa,"R$ 217,08",8.0,30.0
4557,2023-01-05 00:00:00,Eletrônicos,194.17016322752468,5.0,24.0
4558,2023-10-23 00:00:00,Eletrônicos,84.15568841457043,8.0,65.0
4559,2023-04-06 00:00:00,Eletrônicos,192.23078822702132,2.0,65.0
4560,2023-02-13 00:00:00,Eletrônicos,141.2077987952187,6.0,51.0
4561,2023-10-27 00:00:00,Casa,119.75413910618306,6.0,52.0
4562,2023-12-27 00:00:00,Alimentos,162.15023420396335,5.0,29.0
4563,2023-08-17 00:00:00,Eletrônicos,210.6277489085187,7.0,52.0
4564,2023-12-11 00:00:00,Roupas,114.16161971806523,3.0,53.0
4565,2023-03-03 00:00:00,roupa,256.26932551394157,3.0,22.0
4566,2023-10-14 00:00:00,Alimentos,187.95618148329186,1.0,42.0
4567,2023-08-30 00:00:00,Beleza,227.61659271314056,4.0,38.0
4568,2023-05-13 00:00:00,Eletrônicos,209.76313714589048,4.0,45.0
4569,2023-08-14 00:00:00,Casa,163.8013982006838,2.0,34.0
4570,2023-05-30 00:00:00,Roupas,185.99106467881714,7.0,66.0
4571,2023-06-17 00:00:00,CASA,193.78388237482494,5.0,32.0
4572,2023-01-16 00:00:00,Beleza,36.40780265673426,4.0,60.0
4573,2023-08-09 00:00:00,Alimentos,95.01023499512675,2.0,61.0
4574,2023-04-16 00:00:00,Beleza,82.77996871390818,1.0,54.0
4575,2023-05-18 00:00:00,Alimentos,105.17496366583934,9.0,55.0
4576,2023-09-23 00:00:00,Beleza,137.22266385484795,5.0,51.0
4577,2023-02-05 00:00:00,Casa,127.43571454055684,7.0,40.0
4578,2023-05-26 00:00:00,Roupas,"R$ 212,84",8.0,55.0
4579,2023-08-10 00:00:00,Casa,145.93783426585665,8.0,60.0
4580,2023-08-27 00:00:00,roupa,225.7711763040135,4.0,21.0
4581,2023-03-26 00:00:00,Roupas,144.09920801442246,9.0,43.0
4582,2023-04-03 00:00:00,Casa,139.95777899068432,8.0,65.0
4583,2023-07-28 00:00:00,Alimentos,187.28126658950262,5.0,69.0
4584,2023-06-09 00:00:00,Eletrônicos,113.88305027501868,6.0,65.0
4585,2023-10-24 00:00:00,Beleza,,7.0,60.0
4586,2023-09-01 00:00:00,Beleza,84.71169661276335,7.0,50.0
4587,2023-01-19 00:00:00,ROUPAS,118.73581155757006,2.0,50.0
4588,2023-04-04 00:00:00,Roupas,"R$ 41,72",4.0,35.0
4589,2023-10-14 00:00:00,Eletrônicos,228.04039219803994,,42.0
4590,2023-03-27 00:00:00,Beleza,114.98561172667951,8.0,66.0
4591,2023-07-27 00:00:00,Alimentos,71.45855218514295,5.0,62.0
4592,2023-02-18 00:00:00,ROUPAS,107.77205871576149,5.0,46.0
4593,2023-05-22 00:00:00,Casa,22.377882717517934,3.0,29.0
4594,2023-12-26 00:00:00,Eletrônicos,155.1980100616569,3.0,47.0
4595,2023-06-10 00:00:00,Casa,203.200667411694,6.0,44.0
4596,2023-07-31 00:00:00,Alimentos,193.76336593168367,9.0,74.0
4597,2023-03-26 00:00:00,ROUPAS,153.49269182173305,5.0,51.0
4598,2023-11-22 00:00:00,Casa,117.58482017990391,5.0,58.0
4599,2023-11-29 00:00:00,Roupas,174.375552592905,6.0,36.0
4600,2023-10-13 00:00:00,Casa,,9.0,74.0
4601,2023-06-06 00:00:00,Beleza,235.95997604155764,2.0,43.0
4602,2023-01-01 00:00:00,Beleza,,2.0,70.0
4603,2023-10-12 00:00:00,Alimentos,81.29414289325533,3.0,32.0
4604,2023-05-12 00:00:00,Roupas,149.1163076874207,6.0,59.0
4605,2023-10-06 00:00:00,Alimentos,99999.99,4.0,34.0
4606,2023-03-09 00:00:00,Eletrônicos,"R$ 144,73",3.0,48.0
4607,2023-02-24 00:00:00,Roupas,159.86394099035996,6.0,71.0
4608,2023-07-15 00:00:00,Roupas,98.25154315523837,1.0,20.0
4609,2023-08-29 00:00:00,Casa,18.972327382509462,1.0,133.0
4610,2023-03-18 00:00:00,Alimentos,221.24466330260634,9.0,51.0
4611,2023-05-22 00:00:00,roupa,94.9332982657561,7.0,66.0
4612,2023-04-14 00:00:00,Eletrônicos,133.85355354986237,3.0,19.0
4613,2023-03-08 00:00:00,Casa,109.97425009647034,8.0,50.0
4614,2023-10-11 00:00:00,Alimentos,216.1937913734339,4.0,40.0
4615,2023-01-24 00:00:00,Alimentos,,9.0,18.0
4616,2023-10-10 00:00:00,Roupas,152.06738524904455,3.0,43.0
4617,2023-04-09 00:00:00,Casa,167.32935385867845,3.0,50.0
4618,2023-03-19 00:00:00,Casa,210.78044505010982,2.0,53.0
4619,2023-11-12 00:00:00,Eletrônicos,192.61784864372328,2.0,62.0
4620,2023-12-08 00:00:00,Alimentos,,,60.0
4621,2023-07-05 00:00:00,Eletrônicos,112.39649537807857,7.0,49.0
4622,2023-05-01 00:00:00,Roupas,129.1978587624552,2.0,29.0
4623,2023-04-17 00:00:00,csa,231.7190146807522,6.0,20.0
4624,2023-12-07 00:00:00,Roupas,118.5060651036104,7.0,43.0
4625,2023-01-12 00:00:00,Eletrônicos,134.36473458373385,6.0,58.0
4626,2023-07-05 00:00:00,Beleza,253.32513306938608,,27.0
4627,2023-03-20 00:00:00,Alimentos,203.64061778832124,4.0,32.0
4628,2023-03-28 00:00:00,Casa,"R$ 224,61",6.0,23.0
4629,2023-06-25 00:00:00,Beleza,205.6971244185136,1.0,52.0
4630,2023-09-28 00:00:00,Eletrônicos,181.33524187032566,3.0,19.0
4631,2023-04-19 00:00:00,Alimentos,213.8942591535855,1.0,68.0
4632,2023-10-04 00:00:00,Eletrônicos,157.72502162311247,5.0,62.0
